Date,Time,EAR,MAR,Head Position,Phone,Driver Status
15-07-2026,21:41:27,0.229,0.028,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:27,0.249,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:27,0.268,0.026,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:27,0.240,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:27,0.218,0.038,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:27,0.212,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:27,0.229,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:28,0.250,0.028,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:28,0.229,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:28,0.231,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:28,0.247,0.000,LOOKING LEFT,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:28,0.232,0.000,LOOKING LEFT,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:28,0.231,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:28,0.222,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:28,0.219,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:28,0.205,0.027,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:28,0.214,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:28,0.190,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:28,0.216,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:29,0.208,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:29,0.208,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:29,0.208,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:29,0.230,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:29,0.216,0.027,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:29,0.207,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:29,0.204,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:29,0.231,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:29,0.217,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:29,0.230,0.000,LOOKING LEFT,PHONE CALL (RIGHT),DISTRACTED
15-07-2026,21:41:29,0.211,0.028,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:29,0.215,0.039,LOOKING LEFT,PHONE CALL (RIGHT),DISTRACTED
15-07-2026,21:41:30,0.201,0.027,LOOKING LEFT,PHONE CALL (RIGHT),DISTRACTED
15-07-2026,21:41:30,0.242,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:30,0.228,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:30,0.247,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:30,0.259,0.028,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:30,0.229,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:30,0.254,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:30,0.278,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:30,0.279,0.026,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:30,0.268,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:30,0.173,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:30,0.208,0.026,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:31,0.214,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:31,0.236,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:31,0.185,0.026,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:31,0.224,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:31,0.225,0.026,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:31,0.248,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:31,0.243,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:31,0.254,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:31,0.255,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:31,0.264,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:31,0.273,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:31,0.266,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:32,0.263,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:32,0.264,0.027,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:32,0.255,0.037,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:32,0.258,0.027,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:32,0.268,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:32,0.268,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:32,0.258,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:32,0.263,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:32,0.253,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:32,0.243,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:32,0.240,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:32,0.234,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:32,0.253,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:33,0.255,0.036,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:33,0.239,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:33,0.222,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:33,0.236,0.025,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:33,0.231,0.034,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:33,0.223,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:33,0.258,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:33,0.227,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:33,0.230,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:33,0.234,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:33,0.250,0.024,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:33,0.241,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:34,0.261,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:34,0.249,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:34,0.251,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:34,0.275,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:34,0.264,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:34,0.253,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:34,0.267,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:34,0.261,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:34,0.256,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:34,0.247,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:34,0.243,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:34,0.265,0.024,LOOKING RIGHT,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:35,0.242,0.000,LOOKING RIGHT,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:35,0.244,0.024,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:35,0.245,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:35,0.231,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:35,0.220,0.024,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:35,0.227,0.024,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:35,0.228,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:35,0.252,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:35,0.240,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:35,0.253,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:35,0.250,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:35,0.253,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:35,0.256,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:36,0.255,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:36,0.253,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:36,0.251,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:36,0.264,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:36,0.262,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:36,0.254,0.026,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:36,0.260,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:36,0.270,0.026,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:36,0.251,0.025,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:36,0.250,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:36,0.250,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:36,0.241,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:37,0.240,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:37,0.242,0.000,LOOKING RIGHT,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:37,0.232,0.000,LOOKING RIGHT,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:37,0.230,0.000,LOOKING RIGHT,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:37,0.240,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:37,0.249,0.000,LOOKING RIGHT,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:37,0.240,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:37,0.237,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:37,0.247,0.000,LOOKING RIGHT,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:38,0.259,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:38,0.240,0.000,LOOKING RIGHT,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:38,0.251,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:38,0.251,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:38,0.244,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:38,0.240,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:38,0.232,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:38,0.232,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:38,0.251,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:38,0.243,0.025,LOOKING RIGHT,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:38,0.237,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:38,0.247,0.025,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:39,0.240,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:39,0.248,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:39,0.234,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:39,0.237,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:39,0.251,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:39,0.238,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:39,0.232,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:39,0.249,0.000,LOOKING RIGHT,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:39,0.240,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:39,0.246,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:39,0.236,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:39,0.266,0.000,LOOKING RIGHT,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:40,0.244,0.000,LOOKING RIGHT,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:40,0.245,0.024,LOOKING RIGHT,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:40,0.244,0.026,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:40,0.261,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:40,0.243,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:40,0.236,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:40,0.235,0.025,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:40,0.250,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:40,0.244,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:40,0.238,0.034,LOOKING FORWARD,TEXTING,ALERT
15-07-2026,21:41:41,0.253,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:41,0.266,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:41,0.280,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:41,0.267,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:41,0.263,0.000,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:41,0.276,0.000,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:41,0.285,0.000,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:41,0.270,0.000,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:41,0.253,0.024,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:41,0.278,0.000,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:41,0.274,0.025,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:42,0.278,0.000,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:42,0.262,0.000,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:42,0.278,0.000,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:42,0.270,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:42,0.260,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:42,0.260,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:42,0.266,0.024,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:42,0.260,0.024,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:42,0.255,0.024,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:43,0.248,0.024,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:43,0.255,0.000,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:43,0.262,0.024,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:43,0.243,0.024,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:43,0.285,0.024,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:43,0.278,0.000,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:43,0.272,0.025,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:43,0.285,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:43,0.273,0.000,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:44,0.265,0.000,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:44,0.255,0.000,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:44,0.263,0.024,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:44,0.255,0.024,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:44,0.258,0.024,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:44,0.256,0.034,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:44,0.262,0.025,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:44,0.275,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:44,0.275,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:44,0.272,0.025,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:45,0.270,0.000,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:45,0.273,0.000,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:45,0.285,0.024,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:45,0.301,0.034,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:45,0.279,0.000,LOOKING FORWARD,PHONE CALL (LEFT),DISTRACTED
15-07-2026,21:41:45,0.282,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:45,0.265,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:45,0.275,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:45,0.269,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:45,0.271,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:46,0.283,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:46,0.272,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:46,0.283,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:46,0.258,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:46,0.273,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:46,0.278,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:46,0.261,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:46,0.285,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:46,0.293,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:46,0.280,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:46,0.268,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:46,0.255,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:46,0.273,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:46,0.288,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:47,0.282,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:47,0.275,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:47,0.267,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:47,0.272,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:47,0.253,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:47,0.283,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:47,0.275,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:47,0.272,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:47,0.245,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:47,0.264,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:47,0.263,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:47,0.274,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:47,0.260,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:47,0.270,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:48,0.278,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:48,0.256,0.035,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:48,0.261,0.035,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:48,0.259,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:48,0.277,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:48,0.263,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:48,0.244,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:48,0.256,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:48,0.266,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:48,0.263,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:48,0.243,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:48,0.245,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:48,0.272,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:49,0.273,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:49,0.265,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:49,0.265,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:49,0.265,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:49,0.272,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:49,0.275,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:49,0.275,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:49,0.274,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:49,0.263,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:49,0.274,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:49,0.265,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:49,0.263,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:49,0.263,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:49,0.272,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:49,0.270,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:50,0.300,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:50,0.272,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:50,0.283,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:50,0.274,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:50,0.263,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:50,0.264,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:50,0.274,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:50,0.272,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:50,0.282,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:50,0.274,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:50,0.287,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:50,0.287,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:50,0.272,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:50,0.272,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:51,0.267,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:51,0.247,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:51,0.263,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:51,0.268,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:51,0.265,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:51,0.261,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:51,0.273,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:51,0.282,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:51,0.263,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:51,0.282,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:51,0.253,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:51,0.272,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:51,0.261,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:51,0.272,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:52,0.263,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:52,0.263,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:52,0.250,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:52,0.253,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:52,0.263,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:52,0.268,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:52,0.253,0.000,LOOKING FORWARD,NO PHONE,ALERT
